task_id,suite,scenario,algorithm,repeat,seed,scenario_parameters,avg_estimated_delay,avg_dynamic_operation_reliability,avg_dynamic_accuracy_reliability,avg_total_energy,rejected_or_failed_count,runtime_ms,metric_version
overall:dnn_10:e59f3d7006:random:repeat_2:seed_20260721,overall,dnn_10,random,2,20260721,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",799.1580651705276,0.013924313436829667,0.748292564824957,14016.418896483314,2,304,
overall:dnn_10:e59f3d7006:localfirst:repeat_2:seed_20260721,overall,dnn_10,localfirst,2,20260721,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",823.2556269955742,0.14422473617000106,0.6075883321463996,8559.48791652348,0,40135,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_2:seed_20260721,overall,dnn_10,maxresource_fast,2,20260721,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",549.8106277922572,0.06165267259328405,0.6742315351383741,8829.36349830095,0,43,
overall:dnn_10:e59f3d7006:proposed:repeat_3:seed_20260722,overall,dnn_10,proposed,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",786.0439607537539,0.2131248095606652,0.8779570457496193,7207.220476012005,0,31325,
overall:dnn_10:e59f3d7006:customized:repeat_3:seed_20260722,overall,dnn_10,customized,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",546.2895207100452,0.2119519674756972,0.7847483724514488,6151.835920056975,0,27289,
overall:dnn_10:e59f3d7006:random:repeat_3:seed_20260722,overall,dnn_10,random,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",803.4225254261762,0.002587059618339293,0.7514618036072321,13603.605702653604,0,278,
overall:dnn_10:e59f3d7006:localfirst:repeat_3:seed_20260722,overall,dnn_10,localfirst,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",841.1232090154365,0.1551191060935753,0.5871476304984444,9329.925264771271,1,40033,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_3:seed_20260722,overall,dnn_10,maxresource_fast,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",555.8344382001959,0.03649575166301435,0.680595271125754,10045.211243479567,0,41,
overall:dnn_10:e59f3d7006:proposed:repeat_4:seed_20260723,overall,dnn_10,proposed,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",847.8272298082368,0.28591128355852785,0.9350885835593173,5556.533327067016,0,30147,
overall:dnn_10:e59f3d7006:customized:repeat_4:seed_20260723,overall,dnn_10,customized,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",551.2351414105111,0.1945098634933625,0.8362114244385566,5852.931031644368,0,26251,
overall:dnn_10:e59f3d7006:random:repeat_4:seed_20260723,overall,dnn_10,random,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",924.6927178597264,0.0077521490602943345,0.8117591473309981,13217.457020592896,2,250,
overall:dnn_10:e59f3d7006:localfirst:repeat_4:seed_20260723,overall,dnn_10,localfirst,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",935.0250546174723,0.16496339193426574,0.6253912378153069,8094.110522120764,0,22,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_4:seed_20260723,overall,dnn_10,maxresource_fast,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",544.7218938765703,0.07377118532299354,0.7038917101669262,8476.240607732569,0,36,
overall:dnn_10:e59f3d7006:proposed:repeat_5:seed_20260724,overall,dnn_10,proposed,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",833.1384317032646,0.23476829282376613,0.8958305673128268,6005.591883902046,0,28805,
overall:dnn_10:e59f3d7006:customized:repeat_5:seed_20260724,overall,dnn_10,customized,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",536.7091999894546,0.18800698654283354,0.7784079152825859,5739.184255486902,0,25507,
overall:dnn_10:e59f3d7006:random:repeat_5:seed_20260724,overall,dnn_10,random,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",671.392908677862,0.018805572739686027,0.7448421696320333,11387.353155416431,0,244,
overall:dnn_10:e59f3d7006:localfirst:repeat_5:seed_20260724,overall,dnn_10,localfirst,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",876.0990833898893,0.2722797481286804,0.6224688587649602,7370.56197991747,0,20036,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_5:seed_20260724,overall,dnn_10,maxresource_fast,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",576.7699749761405,0.06396430577302793,0.7027113107108641,8424.379140679306,0,33,
overall:dnn_10:e59f3d7006:proposed:repeat_6:seed_20260725,overall,dnn_10,proposed,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",678.4717962828648,0.1807710869742477,0.849137377870071,7850.623841320633,0,33965,
overall:dnn_10:e59f3d7006:customized:repeat_6:seed_20260725,overall,dnn_10,customized,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",557.3732574416066,0.1730642795479203,0.7857794857475765,7352.0783013666805,0,28097,
overall:dnn_10:e59f3d7006:random:repeat_6:seed_20260725,overall,dnn_10,random,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",670.2471572313498,0.011578000652833055,0.717029230081709,13157.661760505713,1,287,
overall:dnn_10:e59f3d7006:localfirst:repeat_6:seed_20260725,overall,dnn_10,localfirst,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",788.6237305387725,0.15722149316089212,0.5700669046616806,7961.0267787,0,41380,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_6:seed_20260725,overall,dnn_10,maxresource_fast,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",642.1492000406164,0.04350058007640726,0.6893337210847028,10613.920663024059,0,47,
overall:dnn_10:e59f3d7006:proposed:repeat_7:seed_20260726,overall,dnn_10,proposed,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",504.9225291157801,0.1139046044819797,0.7319219081032037,7269.576349425459,0,33656,
overall:dnn_10:e59f3d7006:customized:repeat_7:seed_20260726,overall,dnn_10,customized,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",495.8211701418216,0.1869702643491849,0.7360266579402288,6105.7002991269865,1,27706,
overall:dnn_10:e59f3d7006:random:repeat_7:seed_20260726,overall,dnn_10,random,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",697.762511402753,0.010342528046032242,0.7385370186089251,13296.614491744946,1,268,
overall:dnn_10:e59f3d7006:localfirst:repeat_7:seed_20260726,overall,dnn_10,localfirst,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",812.3388397659322,0.1659548821260794,0.5977818783117501,7404.559294871923,0,40918,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_7:seed_20260726,overall,dnn_10,maxresource_fast,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",493.1890281389923,0.11128212375519847,0.7012842383274447,6952.728897897861,1,3040,
overall:dnn_10:e59f3d7006:proposed:repeat_8:seed_20260727,overall,dnn_10,proposed,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",722.5383472497846,0.19385103724900554,0.8518460507865584,6477.87998381851,0,51104,
overall:dnn_10:e59f3d7006:customized:repeat_8:seed_20260727,overall,dnn_10,customized,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",483.3667849133826,0.14404041102237633,0.7470868721380078,6250.376560589209,0,26826,
overall:dnn_10:e59f3d7006:random:repeat_8:seed_20260727,overall,dnn_10,random,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",861.6135755223938,0.016437805081695744,0.7875516767193621,11757.660181941426,3,261,
overall:dnn_10:e59f3d7006:localfirst:repeat_8:seed_20260727,overall,dnn_10,localfirst,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",686.9205451775489,0.13763556774615493,0.5823337138114351,6798.672572895387,0,40028,
overall:dnn_10:e59f3d7006:maxresource_fast:repeat_8:seed_20260727,overall,dnn_10,maxresource_fast,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 10, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""dnn_10"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""overall"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": true, ""user_count"": null}",529.2884432300541,0.07555266737686789,0.7100805449773513,7900.48013808699,1,3043,
