task_id,suite,scenario,algorithm,repeat,seed,scenario_parameters,avg_estimated_delay,avg_dynamic_operation_reliability,avg_dynamic_accuracy_reliability,avg_total_energy,rejected_or_failed_count,runtime_ms
ablation:wo_skew_mutation:873a06d904:customized:repeat_2:seed_20260721,ablation,wo_skew_mutation,customized,2,20260721,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",466.89392800769315,0.11815437549816173,0.7426375124835247,6685.538484616296,0,106450
ablation:wo_skew_mutation:873a06d904:customized:repeat_3:seed_20260722,ablation,wo_skew_mutation,customized,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",556.0565728837071,0.15152851495004577,0.759570180860175,6472.537768501015,0,107388
ablation:wo_skew_mutation:873a06d904:customized:repeat_4:seed_20260723,ablation,wo_skew_mutation,customized,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",530.3320345323492,0.15677136618127432,0.799194387693961,6138.458938564453,0,105617
ablation:wo_skew_mutation:873a06d904:customized:repeat_5:seed_20260724,ablation,wo_skew_mutation,customized,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",585.8166182671247,0.16660586274060182,0.7696979836731713,5770.3665845360865,1,102929
ablation:wo_skew_mutation:873a06d904:customized:repeat_6:seed_20260725,ablation,wo_skew_mutation,customized,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",559.8842128580092,0.14149083526512538,0.7779108017940957,6629.355369372815,0,110691
ablation:wo_skew_mutation:873a06d904:customized:repeat_7:seed_20260726,ablation,wo_skew_mutation,customized,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",502.6038190346483,0.14665181143234346,0.716143956993847,6656.227140007908,0,109011
ablation:wo_skew_mutation:873a06d904:customized:repeat_8:seed_20260727,ablation,wo_skew_mutation,customized,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",559.145814756819,0.12165658878287547,0.7472871213482465,6596.054443870274,0,114426
ablation:wo_skew_mutation:873a06d904:customized:repeat_9:seed_20260728,ablation,wo_skew_mutation,customized,9,20260728,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_skew_mutation"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": true, ""use_skew_mutation"": false, ""user_count"": null}",517.5364787188446,0.11427895845706916,0.7435737254764733,6514.422802338452,0,104655
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_0:seed_20260719,ablation,wo_elite_local_search,customized,0,20260719,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",572.475910010543,0.17289663835766014,0.790449071429508,6155.93686997804,1,81741
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_1:seed_20260720,ablation,wo_elite_local_search,customized,1,20260720,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",525.9019838996783,0.17324680222142977,0.7238242047618172,5906.071868099385,0,84912
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_2:seed_20260721,ablation,wo_elite_local_search,customized,2,20260721,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",464.0783143179708,0.13201024122095478,0.73141941415184,6622.696684798951,0,85736
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_3:seed_20260722,ablation,wo_elite_local_search,customized,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",546.5163354244216,0.18743488602741806,0.7592124509105427,5955.896634966746,0,87209
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_4:seed_20260723,ablation,wo_elite_local_search,customized,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",521.7125276915799,0.2081214881103714,0.777687998777136,5405.256611280138,0,83655
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_5:seed_20260724,ablation,wo_elite_local_search,customized,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",604.2067972551932,0.15613993268333848,0.7663079155675835,5878.467974155987,1,80788
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_6:seed_20260725,ablation,wo_elite_local_search,customized,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",563.1879852123244,0.15028790109389847,0.7809207340145257,6530.69097533798,1,83498
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_7:seed_20260726,ablation,wo_elite_local_search,customized,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",503.70875743211445,0.1462180478898523,0.7279507197863456,6880.106534869102,1,86047
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_8:seed_20260727,ablation,wo_elite_local_search,customized,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",543.5930828356961,0.15042327884585455,0.7280163010622385,6123.939428223727,0,86317
ablation:wo_elite_local_search:32ebc13b53:customized:repeat_9:seed_20260728,ablation,wo_elite_local_search,customized,9,20260728,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""wo_elite_local_search"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": true, ""use_dag_block_crossover"": true, ""use_elite_local_search"": false, ""use_skew_mutation"": true, ""user_count"": null}",500.61106114249355,0.16228537089510892,0.7274530410171792,6193.051843373915,0,82105
ablation:nsga_only:6e474f7e28:customized:repeat_0:seed_20260719,ablation,nsga_only,customized,0,20260719,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",577.8401845351779,0.13186228747243894,0.7973720698334887,6473.770852120244,0,81120
ablation:nsga_only:6e474f7e28:customized:repeat_1:seed_20260720,ablation,nsga_only,customized,1,20260720,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",525.581099226525,0.16550271748057463,0.7367257761660635,5971.137761090592,0,83769
ablation:nsga_only:6e474f7e28:customized:repeat_2:seed_20260721,ablation,nsga_only,customized,2,20260721,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",452.52104890393537,0.1381455598927311,0.7343441024761742,6200.885444693138,0,82803
ablation:nsga_only:6e474f7e28:customized:repeat_3:seed_20260722,ablation,nsga_only,customized,3,20260722,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",549.4714445963441,0.1440071964168209,0.7678686617730722,6707.237978742221,0,83911
ablation:nsga_only:6e474f7e28:customized:repeat_4:seed_20260723,ablation,nsga_only,customized,4,20260723,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",536.1289392962944,0.15800752510695634,0.8032711468204894,5948.177319996312,0,81998
ablation:nsga_only:6e474f7e28:customized:repeat_5:seed_20260724,ablation,nsga_only,customized,5,20260724,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",585.9572615370329,0.1393842057716027,0.7760101285071874,6169.688251381454,1,81658
ablation:nsga_only:6e474f7e28:customized:repeat_6:seed_20260725,ablation,nsga_only,customized,6,20260725,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",564.7215384027744,0.11472910562941456,0.7730969113132001,6920.323445263977,0,87246
ablation:nsga_only:6e474f7e28:customized:repeat_7:seed_20260726,ablation,nsga_only,customized,7,20260726,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",518.4277865629358,0.12136299954117072,0.7345838362386471,6965.441139250178,1,86733
ablation:nsga_only:6e474f7e28:customized:repeat_8:seed_20260727,ablation,nsga_only,customized,8,20260727,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",543.6803906796962,0.11253789899812489,0.7553017429173444,6923.123665858317,1,85638
ablation:nsga_only:6e474f7e28:customized:repeat_9:seed_20260728,ablation,nsga_only,customized,9,20260728,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""cloud_count"": 1, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""edge_count"": 10, ""edge_link_factor"": 2.0, ""iteration_limit"": 200, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.25, ""name"": ""nsga_only"", ""population_size"": 60, ""preference"": ""adaptive"", ""suite"": ""ablation"", ""use_dag_aware_initialization"": false, ""use_dag_block_crossover"": false, ""use_elite_local_search"": false, ""use_skew_mutation"": false, ""user_count"": null}",507.1958676559546,0.14862083701431986,0.7369173174208576,6356.550750421754,0,76473
