overall:dnn_20:91530309dc:random:repeat_0:seed_20260613,overall,dnn_20,random,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 20, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_20"", ""population_size"": 60, ""suite"": ""overall""}",980.5265906229172,0.0498477749957681,0.7045920503660826,15192.01507059397,0,45
overall:dnn_20:91530309dc:maxresource:repeat_0:seed_20260613,overall,dnn_20,maxresource,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 20, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_20"", ""population_size"": 60, ""suite"": ""overall""}",835.3773636441892,0.28302859320081797,0.9744250751232892,7033.59875329442,0,30012
overall:dnn_20:91530309dc:localfirst:repeat_0:seed_20260613,overall,dnn_20,localfirst,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 20, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_20"", ""population_size"": 60, ""suite"": ""overall""}",777.3529051208782,0.500040100298825,0.8265921810844228,8526.57785909631,0,40296
overall:dnn_20:91530309dc:proposed:repeat_0:seed_20260613,overall,dnn_20,proposed,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 20, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_20"", ""population_size"": 60, ""suite"": ""overall""}",558.9652349183698,0.46444897210168223,0.9523879422580709,7365.752626356378,0,45178
overall:dnn_20:91530309dc:customized:repeat_0:seed_20260613,overall,dnn_20,customized,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 20, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_20"", ""population_size"": 60, ""suite"": ""overall""}",524.7765602109781,0.39712488673754964,0.9503716405374595,7989.51238360209,2,24190
overall:dnn_30:caf88f1875:random:repeat_0:seed_20260613,overall,dnn_30,random,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_30"", ""population_size"": 60, ""suite"": ""overall""}",1050.690095920397,0.026422685974559428,0.6578710017399174,15655.08637326699,0,495
overall:dnn_30:caf88f1875:maxresource:repeat_0:seed_20260613,overall,dnn_30,maxresource,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_30"", ""population_size"": 60, ""suite"": ""overall""}",838.2562278921401,0.24499404215649898,0.9721561883445903,7362.435036814027,0,50024
overall:dnn_30:caf88f1875:localfirst:repeat_0:seed_20260613,overall,dnn_30,localfirst,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_30"", ""population_size"": 60, ""suite"": ""overall""}",827.8762988591228,0.44231660831015346,0.8172663480140663,8780.78425111097,0,40314
overall:dnn_30:caf88f1875:proposed:repeat_0:seed_20260613,overall,dnn_30,proposed,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_30"", ""population_size"": 60, ""suite"": ""overall""}",554.175522230093,0.45623101663494897,0.9445077792347523,7480.692567838163,0,73608
overall:dnn_30:caf88f1875:customized:repeat_0:seed_20260613,overall,dnn_30,customized,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 30, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_30"", ""population_size"": 60, ""suite"": ""overall""}",584.458476868409,0.4493222001175469,0.9576841036413263,7370.588700359903,2,43428
overall:dnn_40:c94a7bc81c:random:repeat_0:seed_20260613,overall,dnn_40,random,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 40, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_40"", ""population_size"": 60, ""suite"": ""overall""}",982.7241314917035,0.018740092718831373,0.6376284279123144,15098.014941020429,0,447
overall:dnn_40:c94a7bc81c:maxresource:repeat_0:seed_20260613,overall,dnn_40,maxresource,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 40, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_40"", ""population_size"": 60, ""suite"": ""overall""}",847.796102874228,0.2212942387327376,0.9727389423320195,6971.298351273008,1,80028
overall:dnn_40:c94a7bc81c:localfirst:repeat_0:seed_20260613,overall,dnn_40,localfirst,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 40, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_40"", ""population_size"": 60, ""suite"": ""overall""}",811.4510013221317,0.44318422709803906,0.8125509345147698,8342.66178516306,0,40806
overall:dnn_40:c94a7bc81c:proposed:repeat_0:seed_20260613,overall,dnn_40,proposed,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 40, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_40"", ""population_size"": 60, ""suite"": ""overall""}",597.4423995488827,0.3766459036219008,0.9375616331865398,7510.810971782696,0,101622
overall:dnn_40:c94a7bc81c:customized:repeat_0:seed_20260613,overall,dnn_40,customized,0,20260613,"{""alpha_a"": 0.5, ""alpha_l"": 0.7, ""alpha_r"": 0.8, ""beta_a"": 0.3, ""beta_l"": 0.4, ""beta_r"": 0.5, ""crossover_probability"": 0.5, ""dnn_count"": 40, ""iteration_limit"": 120, ""lambda_g"": 0.7, ""lambda_h"": 0.7, ""mutation_probability"": 0.1, ""name"": ""dnn_40"", ""population_size"": 60, ""suite"": ""overall""}",550.2755523760161,0.4895364127800531,0.9539509977454076,6797.385727986605,1,64497
