task_id,suite,scenario,comparison_group,comparison_method,repeat,seed,experiment_layer,protocol_version,algorithm,candidate_generator_mode,search_budget_id,bootstrap_mode_config,online_timing_mode,planning_timing_mode,pool_budget_mode,lambda_per_slot,topology_hash,profile_catalog_hash,workload_trace_hash,environment_trace_hash,arrival_slots,elapsed_slots,arrived_requests,accepted_requests,rejected_requests,completed_requests,runtime_failed_requests,deadline_missed_requests,unfinished_requests,goodput_utility,avg_estimated_delay_ms,avg_operational_stability_score,avg_total_energy,plan_direct_count,plan_repaired_count,fast_fallback_count,per_request_customized_count,online_baseline_count,planning_jobs_started,planning_jobs_published,planning_jobs_retained,total_planning_runtime_ms,total_online_runtime_ms,avg_online_runtime_ms,p95_online_runtime_ms,publication_valid_candidates,publication_rejected_candidates,objective_semantics_version,acceptance_rate,completion_rate,runtime_failure_rate,plan_direct_rate,plan_repaired_rate,fast_fallback_rate
system_poisson:poisson_lifecycle_v1:load:c9c0be40695dce94:per_request_customized:r15:s20260734,load,lambda_0.5_per_request_customized,lambda_0.5,per_request_customized,15,20260734,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,0.5,9d81372cc2973096,868f2658ddad8015,b0193e6199b4485d,554a01216359253d,200,205,100,45,55,35,10,1,0,1.2113965109823583,697.5658017264369,0.8582587874284447,5393.421572991436,0,0,0,45,0,0,0,0,0.0,10182.030039723031,101.82030039723031,173.52866695728153,0,0,stability_delay_energy_v4,0.45,0.35,0.2222222222222222,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:c9c0be40695dce94:per_request_customized:r16:s20260735,load,lambda_0.5_per_request_customized,lambda_0.5,per_request_customized,16,20260735,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,0.5,c61c842e17f225e3,3da65bab6008a478,8e6510e0c3cb127c,615e85118266de25,200,200,87,41,46,32,9,2,0,1.1271108082329928,741.9449859977849,0.8822301147854036,7554.199822648206,0,0,0,41,0,0,0,0,0.0,12442.605164833367,143.01845017049848,226.55704198405147,0,0,stability_delay_energy_v4,0.47126436781609193,0.367816091954023,0.21951219512195122,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:c9c0be40695dce94:per_request_customized:r17:s20260736,load,lambda_0.5_per_request_customized,lambda_0.5,per_request_customized,17,20260736,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,0.5,a1e1594e7589a223,d9b518a32809412d,dec7914cbc1d4fcb,6d1494c76aa00136,200,203,97,43,54,41,2,1,0,1.5167631672815864,640.1453958920531,0.855395529476742,5478.9310917232715,0,0,0,43,0,0,0,0,0.0,12126.409418182448,125.01453008435513,209.23458295874298,0,0,stability_delay_energy_v4,0.44329896907216493,0.422680412371134,0.046511627906976744,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:c9c0be40695dce94:per_request_customized:r18:s20260737,load,lambda_0.5_per_request_customized,lambda_0.5,per_request_customized,18,20260737,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,0.5,2340d35db3923e87,6c6665153475ebe0,618e4ef0457fc014,fb1a538d3c9d367a,200,202,102,64,38,58,6,1,0,2.1876830760057637,520.1350240588948,0.8392349144102726,4791.1424627333245,0,0,0,64,0,0,0,0,0.0,13846.922869444825,135.75414577887082,210.54683404508978,0,0,stability_delay_energy_v4,0.6274509803921569,0.5686274509803921,0.09375,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:c9c0be40695dce94:per_request_customized:r19:s20260738,load,lambda_0.5_per_request_customized,lambda_0.5,per_request_customized,19,20260738,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_total,0.5,2f8cac81e28c6822,342fe7b24aabf9c9,2e181ee8ad237f86,a5b68c6f808e683d,200,211,100,27,73,24,3,0,0,0.7966088743753724,808.2421177663724,0.8384190069186104,6323.119530196536,0,0,0,27,0,0,0,0,0.0,12177.8385451762,121.778385451762,192.05141707789153,0,0,stability_delay_energy_v4,0.27,0.24,0.1111111111111111,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r0:s20260719,load,lambda_1_periodic_customized,lambda_1,periodic_customized,0,20260719,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,6d295842eb0296d0,fca0df0e76e8aea8,68e477ed3df2fad8,c3ade63673949cb4,200,206,191,47,144,41,6,2,0,1.375573028912852,726.3157723091034,0.8684075246963328,4492.9587425141235,23,10,14,0,0,40,15,25,16055.108960717916,894.9228341225535,4.685459864515987,9.29866696242243,49,103,stability_delay_energy_v4,0.24607329842931938,0.21465968586387435,0.1276595744680851,0.12041884816753927,0.05235602094240838,0.07329842931937172
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r1:s20260720,load,lambda_1_periodic_customized,lambda_1,periodic_customized,1,20260720,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,a4f53f5438a025fd,a0ac5e6d1accb3ff,b090fbef89e23494,4948b9b559ca3dae,200,201,209,62,147,52,10,0,0,1.8372466657095505,692.9714290361419,0.8282999730010896,7209.644612490779,24,13,25,0,0,35,17,17,18166.65616480168,1042.3649599542841,4.987392152891312,8.823249954730272,41,64,stability_delay_energy_v4,0.2966507177033493,0.24880382775119617,0.16129032258064516,0.11483253588516747,0.06220095693779904,0.11961722488038277
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r2:s20260721,load,lambda_1_periodic_customized,lambda_1,periodic_customized,2,20260721,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,e1936cba343be935,938f95453f2442e2,b1b7f5bba0248714,b3c97759fa661993,200,208,211,77,134,74,3,2,0,2.698903079228999,524.6909749044529,0.8299950759332624,5409.086347306588,35,30,12,0,0,32,18,13,18934.437082265504,1421.7309140367433,6.738061203965608,12.097334023565054,150,151,stability_delay_energy_v4,0.36492890995260663,0.35071090047393366,0.03896103896103896,0.16587677725118483,0.14218009478672985,0.05687203791469194
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r3:s20260722,load,lambda_1_periodic_customized,lambda_1,periodic_customized,3,20260722,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,cad518de228dec43,e2c448830ab998d5,5b89c04953d23a62,a8d64a668c29fff0,200,211,210,68,142,62,6,1,0,2.162222721352935,602.6345171346059,0.8506918100674968,5745.005650330487,35,10,23,0,0,36,18,17,17932.952537667006,1098.1913377763703,5.229482560839859,9.933207998983562,92,102,stability_delay_energy_v4,0.3238095238095238,0.29523809523809524,0.08823529411764706,0.16666666666666666,0.047619047619047616,0.10952380952380952
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r4:s20260723,load,lambda_1_periodic_customized,lambda_1,periodic_customized,4,20260723,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,85e4775618fc9271,04cc006508118ace,6d76626369b7dc47,7df8c4f9894fbd11,200,202,206,66,140,60,6,2,0,2.191611033014861,589.2774303746065,0.8418621612479275,6808.656623944136,20,26,20,0,0,34,13,20,19122.211958514526,1220.1133277267218,5.9228802316831155,11.746790958568454,51,89,stability_delay_energy_v4,0.32038834951456313,0.2912621359223301,0.09090909090909091,0.0970873786407767,0.1262135922330097,0.0970873786407767
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r5:s20260724,load,lambda_1_periodic_customized,lambda_1,periodic_customized,5,20260724,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,d24fe9836276a23a,5f88dfc591596c91,8236ef19df927245,c61766e5adeaf7a9,200,203,196,68,128,58,10,0,0,2.109470265803761,490.47188386144956,0.8403819886372828,4320.925021998426,46,12,10,0,0,37,25,11,17352.95487358235,1014.0009135939181,5.173474048948561,10.86954097263515,88,77,stability_delay_energy_v4,0.3469387755102041,0.29591836734693877,0.14705882352941177,0.23469387755102042,0.061224489795918366,0.05102040816326531
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r6:s20260725,load,lambda_1_periodic_customized,lambda_1,periodic_customized,6,20260725,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,26abbdd9b75bc615,fc04fea1c464df4f,315f55f80c124787,b0aa21bae96916c6,200,209,183,53,130,43,10,0,0,1.5271314924194757,667.1568146328015,0.8535052933763649,5761.418116466586,22,16,15,0,0,39,18,20,18069.364209193736,816.3034569006413,4.460674627872357,9.450374986045063,61,95,stability_delay_energy_v4,0.2896174863387978,0.23497267759562843,0.18867924528301888,0.12021857923497267,0.08743169398907104,0.08196721311475409
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r7:s20260726,load,lambda_1_periodic_customized,lambda_1,periodic_customized,7,20260726,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,cfb348bc73ed6b08,6c2f0ddd78fdc176,45d9b67b7d7e2742,5d8d75c05ac19d95,200,211,190,60,130,55,5,0,0,1.8433659824882793,730.070431574609,0.8004601083503344,6666.183091508778,25,8,27,0,0,33,14,18,19683.158875675872,1163.1047874689102,6.121604144573212,11.907665990293026,45,79,stability_delay_energy_v4,0.3157894736842105,0.2894736842105263,0.08333333333333333,0.13157894736842105,0.042105263157894736,0.14210526315789473
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r8:s20260727,load,lambda_1_periodic_customized,lambda_1,periodic_customized,8,20260727,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,77262aef7c650c15,adddb8a44db4224c,5ef7f7f709b227ab,5f427e7b1456da70,200,207,181,69,112,62,7,0,0,2.145219163317712,689.5578461495553,0.8347063152202473,8233.312680641384,19,13,37,0,0,28,6,21,19317.72779149469,1206.836092285812,6.667602719811115,12.646499904803932,40,71,stability_delay_energy_v4,0.3812154696132597,0.3425414364640884,0.10144927536231885,0.10497237569060773,0.0718232044198895,0.20441988950276244
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r9:s20260728,load,lambda_1_periodic_customized,lambda_1,periodic_customized,9,20260728,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,51994d7f38a9b2d2,94c502adeeb85260,9f5ed373a6bd9324,58651f60c37cc329,200,212,211,77,134,61,16,0,0,2.1257996295281143,599.47733134126,0.8405620714054827,6249.976533769266,39,9,29,0,0,34,16,17,18602.467667195015,1360.560871544294,6.4481557893094505,12.303333031013608,112,172,stability_delay_energy_v4,0.36492890995260663,0.2890995260663507,0.2077922077922078,0.1848341232227488,0.04265402843601896,0.13744075829383887
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r10:s20260729,load,lambda_1_periodic_customized,lambda_1,periodic_customized,10,20260729,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,5b8d17f0ef7f4099,329b4f7d21be54ff,897cead0737f85bf,5bfdd62f4d90fc6a,200,204,209,76,133,65,11,0,0,2.4594200324499713,525.6338706647489,0.8131472897489367,5567.800541007845,33,18,25,0,0,34,15,18,19106.792457518168,1463.1366219837219,7.000653693702018,12.549916980788112,121,175,stability_delay_energy_v4,0.36363636363636365,0.31100478468899523,0.14473684210526316,0.15789473684210525,0.0861244019138756,0.11961722488038277
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r11:s20260730,load,lambda_1_periodic_customized,lambda_1,periodic_customized,11,20260730,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,30f077b6e956d2e4,a9f113d17c0a9b50,f4bafd7cbf888eae,2fbd8cdb625c9aae,200,217,179,53,126,50,3,3,0,1.7143252799226902,593.3390324556907,0.8285078932222717,5094.511752382195,28,18,7,0,0,30,14,15,18459.354505175725,1169.6313341381028,6.534253263341356,11.653416906483471,104,116,stability_delay_energy_v4,0.29608938547486036,0.27932960893854747,0.05660377358490566,0.1564245810055866,0.1005586592178771,0.03910614525139665
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r12:s20260731,load,lambda_1_periodic_customized,lambda_1,periodic_customized,12,20260731,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,c8a1c19b9973aa96,c57247db4e0508db,72a5571d4331dbf4,5615e2a246665bbb,200,205,184,62,122,54,8,4,0,1.838067044653464,638.8103762775177,0.834581176343547,7474.547728388794,26,17,19,0,0,33,19,13,18089.270455064252,940.5922919977456,5.111914630422531,10.140583966858685,92,93,stability_delay_energy_v4,0.33695652173913043,0.29347826086956524,0.12903225806451613,0.14130434782608695,0.09239130434782608,0.10326086956521739
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r13:s20260732,load,lambda_1_periodic_customized,lambda_1,periodic_customized,13,20260732,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,2570004416ece14a,3e0c88c5a91c29b4,5e6617b3e9dde363,a897565254a74026,200,206,208,86,122,75,11,2,0,2.671229307781049,600.2979892423373,0.8439941226795228,8159.095658105802,29,31,26,0,0,32,16,15,18756.19354227092,1373.379803262651,6.602787515685822,11.962832999415696,112,128,stability_delay_energy_v4,0.41346153846153844,0.3605769230769231,0.12790697674418605,0.13942307692307693,0.14903846153846154,0.125
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r14:s20260733,load,lambda_1_periodic_customized,lambda_1,periodic_customized,14,20260733,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,e549ef942191509c,82b0c7769f30bf5e,5fa9f2d6b0764417,9238a84d7f53868e,200,204,202,71,131,61,10,2,0,2.115724441836749,643.4263295521935,0.8242010901877336,6412.7847386798985,25,29,17,0,0,37,21,15,17490.91645795852,975.5877536954358,4.82964234502691,7.908000028692186,98,118,stability_delay_energy_v4,0.35148514851485146,0.30198019801980197,0.14084507042253522,0.12376237623762376,0.14356435643564355,0.08415841584158416
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r15:s20260734,load,lambda_1_periodic_customized,lambda_1,periodic_customized,15,20260734,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,9d81372cc2973096,868f2658ddad8015,1f9cdc4dfc70bd76,554a01216359253d,200,204,203,57,146,47,10,0,0,1.6663884084684364,734.7240833605069,0.8359234454247562,5830.256756363766,24,13,20,0,0,40,14,25,16206.284167594276,997.793577844277,4.915239299725503,8.864458068273962,57,106,stability_delay_energy_v4,0.28078817733990147,0.2315270935960591,0.17543859649122806,0.11822660098522167,0.06403940886699508,0.09852216748768473
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r16:s20260735,load,lambda_1_periodic_customized,lambda_1,periodic_customized,16,20260735,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,c61c842e17f225e3,3da65bab6008a478,33b568baf37f075d,615e85118266de25,200,205,215,68,147,56,12,2,0,1.9384243277558577,713.2106115268261,0.8578829053410469,7829.57209873702,31,6,31,0,0,35,17,17,18131.95208378602,1058.7778751505539,4.924548256514204,9.20475006569177,67,66,stability_delay_energy_v4,0.31627906976744186,0.26046511627906976,0.17647058823529413,0.14418604651162792,0.027906976744186046,0.14418604651162792
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r17:s20260736,load,lambda_1_periodic_customized,lambda_1,periodic_customized,17,20260736,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,a1e1594e7589a223,d9b518a32809412d,f1078707bd950772,6d1494c76aa00136,200,210,191,62,129,55,7,2,0,1.8840180583549793,661.9704366056284,0.851144851287589,6043.2827227005755,27,20,15,0,0,37,13,23,17515.711955842562,1245.3534601954743,6.520175184269499,13.124624965712428,85,138,stability_delay_energy_v4,0.32460732984293195,0.2879581151832461,0.11290322580645161,0.14136125654450263,0.10471204188481675,0.07853403141361257
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r18:s20260737,load,lambda_1_periodic_customized,lambda_1,periodic_customized,18,20260737,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,2340d35db3923e87,6c6665153475ebe0,e91a6f9277c728f1,fb1a538d3c9d367a,200,204,177,78,99,73,5,0,0,2.8003588951154588,480.99922255114234,0.8423165018672233,4947.876413717059,33,30,15,0,0,37,22,14,18701.112499227747,1209.5222473144531,6.833459024375442,12.79629091732204,171,172,stability_delay_energy_v4,0.4406779661016949,0.4124293785310734,0.0641025641025641,0.1864406779661017,0.1694915254237288,0.0847457627118644
system_poisson:poisson_lifecycle_v1:load:1ef5277a0d1bcfd0:periodic_customized:r19:s20260738,load,lambda_1_periodic_customized,lambda_1,periodic_customized,19,20260738,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_total,1.0,2f8cac81e28c6822,342fe7b24aabf9c9,bca0f53820c0230d,a5b68c6f808e683d,200,211,180,36,144,31,5,1,0,1.0131104439439218,760.7480496549922,0.8380903017237895,6797.241394212584,15,4,17,0,0,37,15,21,18408.25866709929,972.1564216306433,5.40086900905913,10.710167000070214,34,55,stability_delay_energy_v4,0.2,0.17222222222222222,0.1388888888888889,0.08333333333333333,0.022222222222222223,0.09444444444444444
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r0:s20260719,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,0,20260719,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,6d295842eb0296d0,fca0df0e76e8aea8,68e477ed3df2fad8,c3ade63673949cb4,200,202,191,52,139,50,2,2,0,1.7921189191854245,662.2705875495855,0.8336142806019388,3663.6082786214197,34,6,12,0,0,32,21,10,19717.052209889516,1136.324868653901,5.949344862062309,11.709667043760419,175,180,stability_delay_energy_v4,0.27225130890052357,0.2617801047120419,0.038461538461538464,0.17801047120418848,0.031413612565445025,0.06282722513089005
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r1:s20260720,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,1,20260720,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,a4f53f5438a025fd,a0ac5e6d1accb3ff,b090fbef89e23494,4948b9b559ca3dae,200,201,209,57,152,50,7,1,0,1.7143640752121136,735.9521046613517,0.8168632906951746,6913.639357371748,13,12,32,0,0,31,10,20,19086.285250959918,1218.4923377353698,5.8301068791166015,11.43187505658716,18,55,stability_delay_energy_v4,0.2727272727272727,0.23923444976076555,0.12280701754385964,0.06220095693779904,0.05741626794258373,0.15311004784688995
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r2:s20260721,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,2,20260721,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,e1936cba343be935,938f95453f2442e2,b1b7f5bba0248714,b3c97759fa661993,200,205,211,65,146,61,4,1,0,2.2232739378487967,595.1260658129087,0.8132035001333726,6169.220034947668,32,15,18,0,0,26,11,14,18932.540500187315,1168.1301675271243,5.536161931408172,9.062665980309248,50,45,stability_delay_energy_v4,0.3080568720379147,0.2890995260663507,0.06153846153846154,0.15165876777251186,0.07109004739336493,0.08530805687203792
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r3:s20260722,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,3,20260722,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,cad518de228dec43,e2c448830ab998d5,5b89c04953d23a62,a8d64a668c29fff0,200,201,210,79,131,72,7,0,0,2.6867819473727628,604.467774758266,0.8350823562551649,5364.024901527728,46,6,27,0,0,34,24,9,18252.167209167965,996.3273338507861,4.744415875479934,9.437124943360686,112,111,stability_delay_energy_v4,0.3761904761904762,0.34285714285714286,0.08860759493670886,0.21904761904761905,0.02857142857142857,0.12857142857142856
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r4:s20260723,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,4,20260723,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,85e4775618fc9271,04cc006508118ace,6d76626369b7dc47,7df8c4f9894fbd11,200,207,206,74,132,70,4,0,0,2.609139936687896,552.7223202665325,0.8137568818648687,5522.557568215163,43,8,23,0,0,32,18,13,19139.145995723084,1179.5936668058857,5.726182848572261,9.86304203979671,119,101,stability_delay_energy_v4,0.3592233009708738,0.33980582524271846,0.05405405405405406,0.2087378640776699,0.038834951456310676,0.11165048543689321
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r5:s20260724,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,5,20260724,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,d24fe9836276a23a,5f88dfc591596c91,8236ef19df927245,c61766e5adeaf7a9,200,204,196,76,120,73,3,2,0,2.7469957403651346,461.89850651741193,0.8074798624430336,3213.6734395953595,57,4,15,0,0,34,21,12,18290.70308629889,1039.414501748979,5.303135213004995,10.202374891377985,120,102,stability_delay_energy_v4,0.3877551020408163,0.37244897959183676,0.039473684210526314,0.29081632653061223,0.02040816326530612,0.07653061224489796
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r6:s20260725,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,6,20260725,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,26abbdd9b75bc615,fc04fea1c464df4f,315f55f80c124787,b0aa21bae96916c6,200,209,183,70,113,61,9,2,0,2.1741523767692725,574.2155248910291,0.8323321119304886,4875.4042019024655,36,19,15,0,0,31,22,8,18586.88966569025,814.2190786311403,4.449284582683827,7.9089580103755,95,102,stability_delay_energy_v4,0.3825136612021858,0.3333333333333333,0.12857142857142856,0.19672131147540983,0.10382513661202186,0.08196721311475409
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r7:s20260726,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,7,20260726,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,cfb348bc73ed6b08,6c2f0ddd78fdc176,45d9b67b7d7e2742,5d8d75c05ac19d95,200,211,190,61,129,55,6,0,0,1.9002556521179295,688.540576347465,0.8085859397060688,6467.078725991204,30,6,25,0,0,30,18,11,19431.366494041868,943.8612920930609,4.96769101101611,8.79145902581513,61,67,stability_delay_energy_v4,0.32105263157894737,0.2894736842105263,0.09836065573770492,0.15789473684210525,0.031578947368421054,0.13157894736842105
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r8:s20260727,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,8,20260727,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,77262aef7c650c15,adddb8a44db4224c,5ef7f7f709b227ab,5f427e7b1456da70,200,207,181,68,113,64,4,1,0,2.21655297492954,658.0587576681665,0.8175760843695583,7365.713353824329,26,12,30,0,0,31,11,19,18455.40658000391,908.7630057474598,5.02079008700254,11.111542000435293,40,60,stability_delay_energy_v4,0.3756906077348066,0.35359116022099446,0.058823529411764705,0.143646408839779,0.06629834254143646,0.16574585635359115
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r9:s20260728,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,9,20260728,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,51994d7f38a9b2d2,94c502adeeb85260,9f5ed373a6bd9324,58651f60c37cc329,200,206,211,75,136,66,9,2,0,2.280209638401556,602.2685218588451,0.8283750511846472,6313.019201765801,27,4,44,0,0,34,15,18,17165.732753113844,1178.0696235364303,5.58326835799256,9.749584016390145,80,118,stability_delay_energy_v4,0.35545023696682465,0.3127962085308057,0.12,0.12796208530805686,0.018957345971563982,0.20853080568720378
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r10:s20260729,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,10,20260729,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,5b8d17f0ef7f4099,329b4f7d21be54ff,897cead0737f85bf,5bfdd62f4d90fc6a,200,203,209,74,135,61,13,1,0,2.228091344422627,525.3209247618718,0.7944906533508447,5648.995521669354,30,15,29,0,0,33,17,16,17324.734792113304,1258.328415104188,6.020710120115732,9.979000082239509,98,153,stability_delay_energy_v4,0.35406698564593303,0.291866028708134,0.17567567567567569,0.14354066985645933,0.07177033492822966,0.13875598086124402
system_poisson:poisson_lifecycle_v1:load:05b6d6a11cae1c4e:periodic_lightweight:r11:s20260730,load,lambda_1_periodic_lightweight,lambda_1,periodic_lightweight,11,20260730,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_total,1.0,30f077b6e956d2e4,a9f113d17c0a9b50,f4bafd7cbf888eae,2fbd8cdb625c9aae,200,217,179,38,141,35,3,2,0,1.1505658214287717,696.2172760450787,0.7991948617263556,5190.6282110088305,19,7,12,0,0,22,3,18,19229.43858418148,890.6110766110942,4.975480874922314,8.752999943681061,40,98,stability_delay_energy_v4,0.2122905027932961,0.19553072625698323,0.07894736842105263,0.10614525139664804,0.03910614525139665,0.0670391061452514
